age,priors_count.1,juv_fel_count,juv_misd_count,c_charge_degree,offense_type,is_recid,id
71.0,9,0,0,M,violent crime,0,2160
67.0,5.0,0,0,M,violent crime,0,2160
72.0,27.0,0,0,M,violent crime,0,2160
50.0,9,0,0,M,arrested but not charged,0,1397
39.0,12.0,0,0,M,arrested but not charged,0,1397
51.0,9,0,0,M,arrested but not charged,0,1397
34.0,2.0,0,0,F,violent crime,0,6944
72.0,29.0,0,0,F,violent crime,0,6944
59.0,5,0,0,F,violent crime,0,6944
68.0,26.0,0,0,F,obstruction of justice,0,45
71.0,34.0,0,0,F,obstruction of justice,0,45
67.0,16.0,0,0,F,obstruction of justice,0,45
37,33.0,0,0,F,drug crime,1,5973
58.0,6.0,0,0,F,drug crime,1,5973
34.0,2.0,0,0,F,drug crime,1,5973
70.0,18,0,0,M,public order crime,0,5247
75.0,31.0,0,0,M,public order crime,0,5247
72.0,26.0,0,0,M,public order crime,0,5247
23,34.0,0,0,M,drug crime,1,6210
24.0,38.0,0,0,F,drug crime,1,6210
21.0,5.0,0,0,F,drug crime,1,6210
23.0,37.0,0,0,F,public order crime,1,4349
67.0,25.0,0,0,F,public order crime,1,4349
87.0,1,0,0,F,public order crime,1,4349
64.0,1.0,0,0,F,drug crime,0,6363
72.0,5,0,0,M,drug crime,0,6363
75.0,12.0,0,0,F,drug crime,0,6363
77.0,7.0,0,0,M,property crime,0,6960
69.0,2,0,0,F,property crime,0,6960
59.0,2,0,0,M,property crime,0,6960
72.0,27.0,0,2,F,drug crime,0,6088
72.0,26.0,0,2,F,drug crime,0,6088
76.0,4.0,0,2,F,drug crime,0,6088
57.0,38.0,0,0,F,obstruction of justice,0,5076
59.0,25.0,0,0,F,obstruction of justice,0,5076
72.0,26.0,0,0,F,obstruction of justice,0,5076
54.0,15.0,0,0,F,property crime,1,4590
19.0,17.0,0,0,F,property crime,1,4590
29,3.0,0,0,F,property crime,1,4590
35.0,19.0,0,0,F,property crime,1,2833
67.0,35.0,0,0,F,property crime,1,2833
30.0,31.0,0,0,F,property crime,1,2833
69.0,2,0,0,M,obstruction of justice,0,7172
51.0,2,0,0,F,obstruction of justice,0,7172
59.0,25.0,0,0,M,obstruction of justice,0,7172
54.0,15.0,0,0,F,drug crime,1,5582
19.0,17.0,0,0,F,drug crime,1,5582
41,4.0,0,0,F,drug crime,1,5582
34,25.0,0,0,F,public order crime,1,3786
19.0,17.0,0,0,F,public order crime,1,3786
34,4.0,0,0,F,public order crime,1,3786
18.0,1,0,0,F,public order crime,1,3642
23.0,37.0,0,0,M,public order crime,1,3642
41,18.0,0,0,M,public order crime,1,3642
45.0,31.0,0,0,M,violent crime,1,1672
41.0,33.0,0,0,M,violent crime,1,1672
53,8.0,0,0,F,violent crime,1,1672
40.0,5.0,0,0,F,property crime,1,4941
55,16.0,0,0,M,property crime,1,4941
55,4.0,0,0,F,property crime,1,4941
44,23.0,0,0,M,arrested but not charged,1,584
90.0,38.0,0,0,F,arrested but not charged,1,584
86.0,19.0,0,0,F,arrested but not charged,1,584
33,18.0,0,0,F,violent crime,1,312
29.0,15.0,0,0,F,violent crime,1,312
33,3.0,0,0,F,violent crime,1,312
61.0,6,0,0,M,public order crime,0,5223
27.0,1.0,0,0,M,public order crime,0,5223
53.0,6,0,0,F,public order crime,0,5223
63.0,6,0,0,F,property crime,0,4704
71.0,34.0,0,0,F,property crime,0,4704
27,1.0,0,0,M,property crime,0,4704
63.0,3,2,1,M,weapons-related crime,0,3116
53.0,3,2,1,M,weapons-related crime,0,3116
76.0,4.0,2,1,F,weapons-related crime,0,3116
72.0,28.0,0,0,F,obstruction of justice,0,6627
95.0,27.0,0,0,F,obstruction of justice,0,6627
55.0,19.0,0,0,F,obstruction of justice,0,6627
80.0,1,0,0,F,public order crime,1,3931
63,8.0,0,0,F,public order crime,1,3931
40.0,26.0,0,0,M,public order crime,1,3931
71.0,11.0,0,0,F,property crime,0,2978
55.0,3.0,0,0,F,property crime,0,2978
95.0,27.0,0,0,F,property crime,0,2978
31.0,16.0,0,0,M,public order crime,1,3876
39.0,22.0,0,0,M,public order crime,1,3876
19.0,2,0,0,F,public order crime,1,3876
82.0,0,0,0,M,weapons-related crime,0,5215
75.0,31.0,0,0,M,weapons-related crime,0,5215
46.0,0,0,0,M,weapons-related crime,0,5215
28.0,2,0,0,M,violent crime,1,158
38,35.0,0,0,F,violent crime,1,158
31.0,2,0,0,F,violent crime,1,158
81.0,36.0,0,0,M,violent crime,1,1614
62.0,37.0,0,0,M,violent crime,1,1614
88.0,1,0,0,F,violent crime,1,1614
59.0,6,1,2,F,fraud and financial crime,0,3201
64.0,6,1,2,M,fraud and financial crime,0,3201
74.0,33.0,1,2,F,fraud and financial crime,0,3201
53.0,3.0,0,1,F,drug crime,0,6056
42.0,0.0,0,1,F,drug crime,0,6056
67.0,4,0,1,M,drug crime,0,6056
33.0,30.0,0,0,F,drug crime,1,6274
46.0,5.0,0,0,F,drug crime,1,6274
47.0,35.0,0,0,F,drug crime,1,6274
73.0,1,0,0,M,violent crime,0,1722
39.0,4.0,0,0,M,violent crime,0,1722
77.0,34.0,0,0,M,violent crime,0,1722
20.0,10.0,0,0,M,violent crime,1,1527
44.0,21.0,0,0,M,violent crime,1,1527
23.0,16.0,0,0,M,violent crime,1,1527
64.0,19.0,0,0,F,arrested but not charged,1,416
42,15.0,0,0,M,arrested but not charged,1,416
33.0,32.0,0,0,F,arrested but not charged,1,416
55.0,4,0,0,M,violent crime,0,1529
65.0,4,0,0,F,violent crime,0,1529
64.0,4,0,0,M,violent crime,0,1529
54.0,32.0,0,0,M,violent crime,1,2511
23.0,16.0,0,0,M,violent crime,1,2511
40,28.0,0,0,F,violent crime,1,2511
79.0,1,0,0,F,public order crime,1,4020
30,2.0,0,0,F,public order crime,1,4020
30,35.0,0,0,M,public order crime,1,4020
33.0,30.0,0,0,M,violent crime,1,2360
29.0,19.0,0,0,M,violent crime,1,2360
32.0,33.0,0,0,M,violent crime,1,2360
21.0,23.0,0,0,F,public order crime,1,5117
36,35.0,0,0,F,public order crime,1,5117
36,10.0,0,0,F,public order crime,1,5117
18.0,8.0,0,0,F,drug crime,1,5911
48.0,13.0,0,0,F,drug crime,1,5911
95.0,1,0,0,M,drug crime,1,5911
61.0,34.0,0,0,F,drug crime,1,6178
40.0,23.0,0,0,F,drug crime,1,6178
87.0,23.0,0,0,F,drug crime,1,6178
67.0,16.0,0,0,M,violent crime,1,2217
37,14.0,0,0,F,violent crime,1,2217
62.0,37.0,0,0,M,violent crime,1,2217
59.0,3,0,0,M,drug crime,0,5603
74.0,33.0,0,0,F,drug crime,0,5603
53.0,3,0,0,F,drug crime,0,5603
45.0,2,0,0,F,property crime,0,4872
27.0,1.0,0,0,F,property crime,0,4872
90.0,0.0,0,0,F,property crime,0,4872
85.0,2.0,0,0,M,public order crime,1,5143
23.0,16.0,0,0,M,public order crime,1,5143
59,13.0,0,0,M,public order crime,1,5143
33.0,32.0,0,0,F,violent crime,1,6797
46,16.0,0,0,M,violent crime,1,6797
20.0,25.0,0,0,F,violent crime,1,6797
81.0,36.0,0,0,F,drug crime,1,6096
81.0,6.0,0,0,F,drug crime,1,6096
29.0,35.0,0,0,F,drug crime,1,6096
94.0,4,0,0,M,violent crime,1,81
96.0,32.0,0,0,F,violent crime,1,81
50,16.0,0,0,M,violent crime,1,81
63.0,6,0,1,F,property crime,0,4794
79.0,27.0,0,1,F,property crime,0,4794
76.0,1.0,0,1,F,property crime,0,4794
33.0,30.0,0,0,F,property crime,1,4611
29.0,35.0,0,0,F,property crime,1,4611
46.0,18.0,0,0,F,property crime,1,4611
59.0,3,0,0,M,drug crime,0,5618
74.0,33.0,0,0,F,drug crime,0,5618
53.0,3,0,0,F,drug crime,0,5618
72.0,25,0,2,M,violent crime,0,2094
72.0,26.0,0,2,M,violent crime,0,2094
70.0,25,0,2,M,violent crime,0,2094
57,1.0,0,0,F,drug crime,0,6207
68.0,2.0,0,0,F,drug crime,0,6207
57,27.0,0,0,M,drug crime,0,6207
77.0,8,0,0,M,drug crime,0,6077
71.0,8,0,0,F,drug crime,0,6077
75.0,2.0,0,0,F,drug crime,0,6077
82.0,35.0,0,0,F,violent crime,1,2740
64.0,34.0,0,0,F,violent crime,1,2740
56,16.0,0,0,M,violent crime,1,2740
54.0,15.0,0,0,F,drug crime,1,5625
19.0,17.0,0,0,F,drug crime,1,5625
37,4.0,0,0,F,drug crime,1,5625
64.0,19.0,0,0,F,arrested but not charged,1,945
42,15.0,0,0,M,arrested but not charged,1,945
33.0,32.0,0,0,F,arrested but not charged,1,945
75.0,12.0,0,0,F,drug crime,0,6191
62.0,2,0,0,F,drug crime,0,6191
44.0,2,0,0,M,drug crime,0,6191
59.0,2,0,0,M,weapons-related crime,0,3109
63.0,2,0,0,M,weapons-related crime,0,3109
61.0,2,0,0,F,weapons-related crime,0,3109
28,1.0,0,0,M,violent crime,0,2087
95.0,27.0,0,0,M,violent crime,0,2087
60.0,5,0,0,M,violent crime,0,2087
55.0,2,0,0,F,obstruction of justice,0,1557
67.0,18.0,0,0,F,obstruction of justice,0,1557
53.0,2,0,0,F,obstruction of justice,0,1557
81.0,36.0,0,0,M,public order crime,1,3487
23.0,16.0,0,0,M,public order crime,1,3487
88.0,1,0,0,F,public order crime,1,3487
28.0,8.0,0,0,F,fraud and financial crime,1,5467
43,33.0,0,0,F,fraud and financial crime,1,5467
91.0,2,0,0,F,fraud and financial crime,1,5467
71.0,11,0,0,M,violent crime,0,2303
75.0,31.0,0,0,M,violent crime,0,2303
71.0,34.0,0,0,M,violent crime,0,2303
69.0,31.0,0,0,F,obstruction of justice,0,1556
55.0,19.0,0,0,F,obstruction of justice,0,1556
79.0,27.0,0,0,F,obstruction of justice,0,1556
31,6.0,0,0,F,drug crime,1,6420
31,25.0,0,0,F,drug crime,1,6420
51.0,29.0,0,0,M,drug crime,1,6420
34.0,36.0,0,0,M,violent crime,1,2095
27,14.0,0,0,F,violent crime,1,2095
27,3.0,0,0,M,violent crime,1,2095
69.0,31.0,0,0,F,drug crime,1,5424
19.0,23.0,0,0,F,drug crime,1,5424
56.0,9.0,0,0,F,drug crime,1,5424
34,19.0,0,0,F,violent crime,1,2011
37.0,34.0,0,0,M,violent crime,1,2011
34,4.0,0,0,M,violent crime,1,2011
89.0,2,0,0,F,violent crime,1,2278
38,35.0,0,0,M,violent crime,1,2278
31.0,2,0,0,M,violent crime,1,2278
56.0,9.0,0,0,M,violent crime,1,1736
19.0,2,0,0,F,violent crime,1,1736
26.0,2,0,0,F,violent crime,1,1736
31.0,16.0,0,0,M,violent crime,1,2058
25,8.0,0,0,F,violent crime,1,2058
44.0,21.0,0,0,M,violent crime,1,2058
33.0,30.0,0,0,F,drug crime,1,6320
81.0,6.0,0,0,F,drug crime,1,6320
85.0,2.0,0,0,F,drug crime,1,6320
81.0,0.0,0,2,F,public order crime,0,3840
76.0,4.0,0,2,F,public order crime,0,3840
58.0,4.0,0,2,F,public order crime,0,3840
36.0,0,0,0,F,property crime,0,4680
45.0,0,0,0,M,property crime,0,4680
76.0,4.0,0,0,F,property crime,0,4680
18.0,18.0,0,0,M,obstruction of justice,1,7142
26.0,36.0,0,0,M,obstruction of justice,1,7142
35.0,19.0,0,0,M,obstruction of justice,1,7142
35,38.0,0,0,M,drug crime,1,5709
26.0,2,0,0,F,drug crime,1,5709
57.0,33.0,0,0,M,drug crime,1,5709
36.0,22.0,0,0,F,arrested but not charged,1,442
90.0,6,0,0,M,arrested but not charged,1,442
35,32.0,0,0,M,arrested but not charged,1,442
55.0,2,0,0,M,violent crime,0,1530
35.0,2,0,0,F,violent crime,0,1530
41.0,2,0,0,M,violent crime,0,1530
71.0,11.0,0,0,F,obstruction of justice,0,6901
62.0,18.0,0,0,F,obstruction of justice,0,6901
75.0,31.0,0,0,F,obstruction of justice,0,6901
19.0,0,0,0,F,violent crime,1,4125
96.0,28.0,0,0,F,violent crime,1,4125
24,3.0,0,0,F,violent crime,1,4125
43,24.0,0,0,M,violent crime,1,2466
69.0,29.0,0,0,M,violent crime,1,2466
43,38.0,0,0,M,violent crime,1,2466
31,18.0,0,0,M,public order crime,1,3932
31,19.0,0,0,F,public order crime,1,3932
31,3.0,0,0,M,public order crime,1,3932
96.0,28.0,0,0,M,violent crime,1,2668
54.0,32.0,0,0,M,violent crime,1,2668
29.0,10.0,0,0,M,violent crime,1,2668
33.0,30.0,0,0,F,property crime,1,2828
92.0,36.0,0,0,F,property crime,1,2828
85.0,2.0,0,0,F,property crime,1,2828
58.0,4.0,0,1,F,arrested but not charged,0,1171
61.0,3.0,0,1,F,arrested but not charged,0,1171
75.0,31.0,0,1,F,arrested but not charged,0,1171
73.0,8,1,0,F,public order crime,0,3402
58.0,6.0,1,0,M,public order crime,0,3402
76.0,11.0,1,0,M,public order crime,0,3402
24,26.0,0,0,M,drug crime,1,5833
87.0,1,0,0,M,drug crime,1,5833
24,2.0,0,0,M,drug crime,1,5833
19.0,0,0,0,F,arrested but not charged,1,689
39.0,22.0,0,0,F,arrested but not charged,1,689
25,3.0,0,0,F,arrested but not charged,1,689
54.0,32.0,0,0,M,violent crime,1,2020
23.0,16.0,0,0,M,violent crime,1,2020
69.0,32.0,0,0,M,violent crime,1,2020
45,1.0,0,1,F,arrested but not charged,0,772
75.0,38.0,0,1,F,arrested but not charged,0,772
27.0,1.0,0,1,F,arrested but not charged,0,772
74.0,2,0,0,F,public order crime,0,4343
59.0,2,0,0,M,public order crime,0,4343
51.0,2,0,0,F,public order crime,0,4343
45.0,2,0,0,F,property crime,0,2866
27.0,1.0,0,0,F,property crime,0,2866
90.0,0.0,0,0,F,property crime,0,2866
77.0,9,0,0,M,drug crime,0,5645
71.0,9,0,0,F,drug crime,0,5645
75.0,2.0,0,0,F,drug crime,0,5645
38,24.0,0,0,F,violent crime,1,3285
19.0,17.0,0,0,F,violent crime,1,3285
38,38.0,0,0,F,violent crime,1,3285
55.0,2,0,0,M,violent crime,0,2395
35.0,2,0,0,F,violent crime,0,2395
41.0,2,0,0,M,violent crime,0,2395
71.0,10,0,0,F,public order crime,0,3839
71.0,34.0,0,0,F,public order crime,0,3839
56.0,2.0,0,0,F,public order crime,0,3839
27.0,1,0,0,F,drug crime,0,6105
72.0,1,0,0,M,drug crime,0,6105
51.0,1,0,0,F,drug crime,0,6105
40.0,0,0,0,F,drug crime,0,5866
34.0,0,0,0,M,drug crime,0,5866
57.0,0,0,0,M,drug crime,0,5866
31.0,16.0,0,0,F,arrested but not charged,1,675
18.0,8.0,0,0,F,arrested but not charged,1,675
19.0,2,0,0,F,arrested but not charged,1,675
55.0,5,1,0,F,arrested but not charged,0,1254
55.0,5,1,0,M,arrested but not charged,0,1254
64.0,5,1,0,F,arrested but not charged,0,1254
43.0,29.0,0,0,F,property crime,1,4814
95.0,25.0,0,0,F,property crime,1,4814
49.0,9.0,0,0,F,property crime,1,4814
34.0,2.0,0,0,F,violent crime,0,4079
72.0,29.0,0,0,F,violent crime,0,4079
59.0,5,0,0,F,violent crime,0,4079
27.0,1,0,0,F,property crime,0,3067
45.0,0.0,0,0,F,property crime,0,3067
56.0,1,0,0,F,property crime,0,3067
30,27.0,0,0,M,property crime,1,4946
29.0,15.0,0,0,F,property crime,1,4946
30,3.0,0,0,F,property crime,1,4946
39,7.0,0,0,F,violent crime,1,1986
61.0,10.0,0,0,M,violent crime,1,1986
69.0,32.0,0,0,M,violent crime,1,1986
81.0,6.0,0,0,F,violent crime,1,54
37,16.0,0,0,M,violent crime,1,54
67.0,18.0,0,0,F,violent crime,1,54
33.0,30.0,0,0,F,drug crime,1,5894
81.0,6.0,0,0,F,drug crime,1,5894
85.0,2.0,0,0,F,drug crime,1,5894
23.0,17.0,0,0,F,violent crime,1,4269
96.0,32.0,0,0,F,violent crime,1,4269
29.0,15.0,0,0,F,violent crime,1,4269
54.0,32.0,0,0,M,violent crime,1,2059
34.0,36.0,0,0,M,violent crime,1,2059
55,28.0,0,0,F,violent crime,1,2059
72.0,7,1,0,F,obstruction of justice,0,4489
61.0,27.0,1,0,F,obstruction of justice,0,4489
67.0,16.0,1,0,F,obstruction of justice,0,4489
42,5.0,0,0,M,property crime,1,2933
42,16.0,0,0,M,property crime,1,2933
42,4.0,0,0,F,property crime,1,2933
71.0,20,1,1,F,arrested but not charged,0,437
54.0,15.0,1,1,F,arrested but not charged,0,437
39.0,4.0,1,1,F,arrested but not charged,0,437
69.0,8,0,0,F,arrested but not charged,0,1045
72.0,28.0,0,0,F,arrested but not charged,0,1045
76.0,1.0,0,0,F,arrested but not charged,0,1045
77.0,8,0,0,M,arrested but not charged,0,1044
27.0,1.0,0,0,F,arrested but not charged,0,1044
45.0,0.0,0,0,F,arrested but not charged,0,1044
69.0,29.0,0,0,F,drug crime,1,6174
35.0,19.0,0,0,F,drug crime,1,6174
23.0,17.0,0,0,F,drug crime,1,6174
79.0,0,0,0,F,weapons-related crime,0,3110
52.0,0,0,0,M,weapons-related crime,0,3110
75.0,12.0,0,0,F,weapons-related crime,0,3110
59.0,3,0,0,M,drug crime,0,5886
74.0,33.0,0,0,F,drug crime,0,5886
53.0,3,0,0,F,drug crime,0,5886
72.0,6,0,0,F,drug crime,0,6265
36.0,2.0,0,0,F,drug crime,0,6265
77.0,6,0,0,M,drug crime,0,6265
54.0,32.0,0,0,M,public order crime,1,3906
62.0,37.0,0,0,M,public order crime,1,3906
68.0,18.0,0,0,M,public order crime,1,3906
31.0,16.0,0,0,F,arrested but not charged,1,815
18.0,8.0,0,0,F,arrested but not charged,1,815
32,28.0,0,0,F,arrested but not charged,1,815
79.0,0,0,0,F,weapons-related crime,0,5778
52.0,0,0,0,M,weapons-related crime,0,5778
75.0,12.0,0,0,F,weapons-related crime,0,5778
53.0,0,0,0,M,violent crime,0,1987
71.0,34.0,0,0,M,violent crime,0,1987
76.0,11.0,0,0,M,violent crime,0,1987
46.0,1,0,0,F,public order crime,0,3534
56.0,1,0,0,F,public order crime,0,3534
63.0,1,0,0,F,public order crime,0,3534
27,15.0,0,0,F,property crime,1,3246
30.0,27.0,0,0,M,property crime,1,3246
51.0,29.0,0,0,M,property crime,1,3246
57.0,3,0,0,M,drug crime,0,6308
27.0,1.0,0,0,F,drug crime,0,6308
72.0,27.0,0,0,F,drug crime,0,6308
75.0,10,0,0,F,public order crime,0,4353
72.0,26.0,0,0,F,public order crime,0,4353
61.0,6.0,0,0,F,public order crime,0,4353
60.0,1,0,0,F,arrested but not charged,0,898
39.0,4.0,0,0,F,arrested but not charged,0,898
32.0,1,0,0,M,arrested but not charged,0,898
35.0,19.0,0,0,F,property crime,1,3018
67.0,35.0,0,0,F,property crime,1,3018
30.0,31.0,0,0,F,property crime,1,3018
55.0,2,0,0,M,violent crime,0,2729
35.0,2,0,0,F,violent crime,0,2729
41.0,2,0,0,M,violent crime,0,2729
48.0,13.0,0,0,F,property crime,1,4949
60.0,19.0,0,0,F,property crime,1,4949
85.0,2.0,0,0,F,property crime,1,4949
36.0,22.0,0,0,F,drug crime,1,6466
81.0,36.0,0,0,F,drug crime,1,6466
68.0,9.0,0,0,F,drug crime,1,6466
32,22.0,0,0,F,arrested but not charged,1,1354
61.0,34.0,0,0,M,arrested but not charged,1,1354
36.0,22.0,0,0,M,arrested but not charged,1,1354
80.0,6.0,0,0,M,obstruction of justice,1,6694
19.0,2,0,0,F,obstruction of justice,1,6694
26.0,2,0,0,F,obstruction of justice,1,6694
19.0,0,0,0,F,public order crime,1,3159
39.0,22.0,0,0,F,public order crime,1,3159
30,3.0,0,0,F,public order crime,1,3159
34.0,2.0,0,0,M,public order crime,0,3544
46.0,5.0,0,0,M,public order crime,0,3544
67.0,5.0,0,0,M,public order crime,0,3544
34.0,2.0,0,0,F,violent crime,0,257
72.0,29.0,0,0,F,violent crime,0,257
59.0,5,0,0,F,violent crime,0,257
19.0,0,0,0,M,violent crime,1,2046
29,19.0,0,0,F,violent crime,1,2046
29,3.0,0,0,M,violent crime,1,2046
18.0,0,0,0,M,public order crime,1,3496
87.0,23.0,0,0,M,public order crime,1,3496
46,14.0,0,0,F,public order crime,1,3496
18.0,0,0,0,M,public order crime,1,6816
48.0,13.0,0,0,M,public order crime,1,6816
39.0,19.0,0,0,M,public order crime,1,6816
69.0,9.0,0,2,F,arrested but not charged,0,1129
42.0,0.0,0,2,F,arrested but not charged,0,1129
54.0,15.0,0,2,F,arrested but not charged,0,1129
42,24.0,0,0,F,violent crime,1,253
19.0,17.0,0,0,F,violent crime,1,253
42,38.0,0,0,F,violent crime,1,253
59.0,3,0,0,M,drug crime,0,5921
74.0,33.0,0,0,F,drug crime,0,5921
53.0,3,0,0,F,drug crime,0,5921
61.0,2,0,1,M,property crime,0,3016
47.0,2,0,1,F,property crime,0,3016
61.0,6.0,0,1,F,property crime,0,3016
37,0.0,0,0,F,public order crime,0,4361
74.0,33.0,0,0,F,public order crime,0,4361
36.0,2.0,0,0,F,public order crime,0,4361
54.0,32.0,0,0,M,public order crime,1,3621
23.0,16.0,0,0,M,public order crime,1,3621
69.0,32.0,0,0,M,public order crime,1,3621
45.0,2,0,0,F,property crime,0,4728
27.0,1.0,0,0,F,property crime,0,4728
90.0,0.0,0,0,F,property crime,0,4728
83.0,7.0,0,0,F,public order crime,1,3663
50,35.0,0,0,F,public order crime,1,3663
18.0,5,0,0,F,public order crime,1,3663
79.0,27.0,1,0,F,obstruction of justice,0,6641
72.0,27.0,1,0,F,obstruction of justice,0,6641
53.0,3.0,1,0,F,obstruction of justice,0,6641
25,27.0,0,0,M,violent crime,1,4139
29.0,15.0,0,0,F,violent crime,1,4139
25,3.0,0,0,F,violent crime,1,4139
75.0,7,0,1,F,violent crime,0,4279
68.0,2.0,0,1,F,violent crime,0,4279
56.0,2.0,0,1,F,violent crime,0,4279
58.0,4.0,0,0,F,arrested but not charged,0,1249
69.0,9.0,0,0,F,arrested but not charged,0,1249
74.0,33.0,0,0,F,arrested but not charged,0,1249
72.0,28.0,0,0,F,drug crime,0,6397
71.0,17,0,0,F,drug crime,0,6397
75.0,2.0,0,0,F,drug crime,0,6397
37.0,11.0,0,0,F,arrested but not charged,1,602
81.0,1,0,0,M,arrested but not charged,1,602
91.0,15.0,0,0,F,arrested but not charged,1,602
71.0,9,0,0,F,public order crime,0,3712
76.0,11.0,0,0,F,public order crime,0,3712
71.0,34.0,0,0,F,public order crime,0,3712
96.0,28.0,0,0,M,violent crime,1,2413
54.0,32.0,0,0,M,violent crime,1,2413
29.0,10.0,0,0,M,violent crime,1,2413
40.0,5.0,0,1,M,public order crime,0,6997
40.0,1,0,1,F,public order crime,0,6997
64.0,1,0,1,M,public order crime,0,6997
42,24.0,0,0,M,violent crime,1,1661
69.0,29.0,0,0,M,violent crime,1,1661
42,38.0,0,0,M,violent crime,1,1661
66.0,3.0,0,0,F,drug crime,0,6052
57,5.0,0,0,F,drug crime,0,6052
71.0,12,0,0,F,drug crime,0,6052
28,27.0,0,0,M,property crime,1,4778
29.0,15.0,0,0,F,property crime,1,4778
28,3.0,0,0,F,property crime,1,4778
72.0,27.0,0,0,F,arrested but not charged,0,1154
27.0,1.0,0,0,F,arrested but not charged,0,1154
71.0,34.0,0,0,F,arrested but not charged,0,1154
36.0,2.0,0,0,F,violent crime,0,338
56.0,3,0,0,M,violent crime,0,338
59.0,3,0,0,F,violent crime,0,338
48.0,13.0,0,0,F,public order crime,1,3691
96.0,11.0,0,0,F,public order crime,1,3691
49.0,31.0,0,0,F,public order crime,1,3691
19.0,0,0,0,M,violent crime,1,2422
29,19.0,0,0,F,violent crime,1,2422
29,3.0,0,0,M,violent crime,1,2422
63.0,26.0,0,0,M,violent crime,1,2188
41.0,33.0,0,0,M,violent crime,1,2188
44,8.0,0,0,F,violent crime,1,2188
38,24.0,0,0,F,violent crime,1,83
19.0,17.0,0,0,F,violent crime,1,83
38,38.0,0,0,F,violent crime,1,83
33,18.0,0,0,M,violent crime,1,1815
90.0,38.0,0,0,M,violent crime,1,1815
33,3.0,0,0,M,violent crime,1,1815
45,34.0,0,0,F,violent crime,1,2225
59.0,25.0,0,0,M,violent crime,1,2225
45,35.0,0,0,F,violent crime,1,2225
71.0,12,0,0,M,violent crime,0,1746
74.0,12,0,0,F,violent crime,0,1746
75.0,12,0,0,M,violent crime,0,1746
72.0,29,0,0,F,public order crime,0,4385
72.0,26.0,0,0,F,public order crime,0,4385
49,5.0,0,0,F,public order crime,0,4385
31.0,16.0,0,0,M,violent crime,1,1864
25,8.0,0,0,F,violent crime,1,1864
44.0,21.0,0,0,M,violent crime,1,1864
24,1.0,0,0,F,public order crime,0,5765
56.0,3,0,0,M,public order crime,0,5765
27.0,1.0,0,0,F,public order crime,0,5765
71.0,11.0,0,0,F,drug crime,0,5929
55.0,3.0,0,0,F,drug crime,0,5929
42.0,0.0,0,0,F,drug crime,0,5929
86.0,20.0,0,0,M,public order crime,1,5086
52,10.0,0,0,F,public order crime,1,5086
20.0,30.0,0,0,M,public order crime,1,5086
69.0,31.0,0,0,F,property crime,1,2968
19.0,23.0,0,0,F,property crime,1,2968
23.0,17.0,0,0,F,property crime,1,2968
66.0,3.0,0,0,F,property crime,0,3232
75.0,6,0,0,F,property crime,0,3232
73.0,6,0,0,F,property crime,0,3232
31,1.0,0,0,M,violent crime,0,1510
95.0,27.0,0,0,M,violent crime,0,1510
60.0,5,0,0,M,violent crime,0,1510
34.0,36.0,0,0,M,violent crime,1,2181
27,14.0,0,0,F,violent crime,1,2181
27,3.0,0,0,M,violent crime,1,2181
81.0,0.0,0,1,F,drug crime,0,3358
55.0,3.0,0,1,F,drug crime,0,3358
75.0,2.0,0,1,F,drug crime,0,3358
33.0,32.0,0,0,F,violent crime,1,135
54,16.0,0,0,M,violent crime,1,135
20.0,25.0,0,0,F,violent crime,1,135
42.0,0.0,0,0,F,property crime,0,2960
75.0,38.0,0,0,F,property crime,0,2960
69.0,4,0,0,F,property crime,0,2960
72.0,1,1,0,M,property crime,0,2875
63.0,1,1,0,M,property crime,0,2875
46.0,1,1,0,F,property crime,0,2875
54.0,15.0,0,0,F,arrested but not charged,0,892
60.0,1,0,0,F,arrested but not charged,0,892
41.0,1,0,0,F,arrested but not charged,0,892
77.0,4,0,0,F,property crime,0,4653
75.0,34.0,0,0,F,property crime,0,4653
63.0,4,0,0,M,property crime,0,4653
82.0,32.0,0,0,F,fraud and financial crime,1,5570
20.0,10.0,0,0,F,fraud and financial crime,1,5570
21.0,5.0,0,0,F,fraud and financial crime,1,5570
47,6.0,0,0,M,obstruction of justice,1,6873
96.0,28.0,0,0,F,obstruction of justice,1,6873
60.0,33.0,0,0,F,obstruction of justice,1,6873
33.0,32.0,0,0,F,violent crime,1,4166
55.0,19.0,0,0,F,violent crime,1,4166
68.0,18.0,0,0,F,violent crime,1,4166
19.0,0,0,0,M,violent crime,1,290
29,19.0,0,0,F,violent crime,1,290
29,3.0,0,0,M,violent crime,1,290
52,24.0,0,0,M,violent crime,1,2491
69.0,29.0,0,0,M,violent crime,1,2491
52,38.0,0,0,M,violent crime,1,2491
75.0,34.0,0,0,F,drug crime,0,6355
77.0,7.0,0,0,F,drug crime,0,6355
64.0,5,0,0,M,drug crime,0,6355
61.0,29.0,0,0,M,public order crime,1,3996
88.0,1,0,0,F,public order crime,1,3996
31.0,16.0,0,0,M,public order crime,1,3996
48.0,13.0,0,0,M,public order crime,1,6590
41.0,11.0,0,0,M,public order crime,1,6590
38,38.0,0,0,F,public order crime,1,6590
20.0,10.0,0,0,F,arrested but not charged,1,359
89.0,18.0,0,0,F,arrested but not charged,1,359
43,23.0,0,0,M,arrested but not charged,1,359
47.0,0,0,0,F,drug crime,0,6379
68.0,0,0,0,M,drug crime,0,6379
