age,priors_count.1,juv_fel_count,juv_misd_count,c_charge_degree,offense_type,is_recid,id
38,11.0,0,11.0,F,property crime,1,6970
38,30.0,0,0,F,property crime,1,6970
38,31.0,0,5.0,F,property crime,1,6970
50.0,4,7.0,0,M,violent crime,1,2581
38,31.0,9.0,0,M,violent crime,1,2581
38,4,19.0,0,F,violent crime,1,2581
33,15.0,0,1.0,M,public order crime,1,6829
33,16.0,0,12.0,M,public order crime,1,6829
33,34.0,0,8.0,M,public order crime,1,6829
31,0.0,0,0,F,violent crime,0,2160
31,1.0,0,0,M,violent crime,0,2160
31,0.0,14.0,0,M,violent crime,0,2160
70.0,9,0,0,M,arrested but not charged,0,1397
75.0,9,0,0,M,weapons-related crime,0,1397
43.0,9,0,4.0,M,arrested but not charged,0,1397
70.0,5,0,0,M,violent crime,0,6944
51.0,5,0,0,F,violent crime,0,6944
57.0,5,0,11.0,F,violent crime,0,6944
34.0,1,0,0,F,obstruction of justice,0,45
76.0,1,0,0,F,public order crime,0,45
54.0,27.0,0,0,F,obstruction of justice,0,45
37,3,19.0,0,F,drug crime,1,5973
37,3,0,2.0,F,obstruction of justice,1,5973
57.0,25.0,0,0,F,drug crime,1,5973
74.0,26.0,0,0,M,public order crime,0,5247
71.0,18,2.0,0,M,public order crime,0,5247
72.0,18,0,0,M,public order crime,0,5247
23,22.0,0,0,F,arrested but not charged,1,6210
23,0,5.0,0,F,arrested but not charged,1,6210
23,0,18.0,6.0,F,drug crime,1,6210
49,28.0,8.0,0,F,public order crime,1,4349
81.0,1,0,0,F,property crime,1,4349
49,26.0,0,0,F,property crime,1,4349
55,5,0,9.0,F,arrested but not charged,0,6363
67.0,5,0,7.0,F,drug crime,0,6363
55,5,0,10.0,F,drug crime,0,6363
76.0,3.0,0,0,M,property crime,0,6960
67.0,2,0,6.0,M,property crime,0,6960
66.0,2,0,10.0,M,property crime,0,6960
31,2.0,0,2,F,arrested but not charged,0,6088
31,1.0,0,2,F,drug crime,0,6088
74.0,19.0,0,2,F,drug crime,0,6088
55.0,3,0,0,F,weapons-related crime,0,5076
77.0,3,0,9.0,F,obstruction of justice,0,5076
30,2.0,0,11.0,F,obstruction of justice,0,5076
29,15.0,0,0,F,property crime,1,4590
91.0,26.0,0,0,F,property crime,1,4590
29,29.0,0,0,F,obstruction of justice,1,4590
22,38.0,6.0,0,F,property crime,1,2833
22,33.0,0,0,F,obstruction of justice,1,2833
22,13.0,0,11.0,F,property crime,1,2833
50.0,2,0,0,M,obstruction of justice,0,7172
36,2,0,3.0,M,weapons-related crime,0,7172
36,2,0,5.0,M,arrested but not charged,0,7172
41,26.0,10.0,0,F,drug crime,1,5582
41,7.0,0,0,F,drug crime,1,5582
41,32.0,0,0,M,drug crime,1,5582
34,0,16.0,1.0,F,public order crime,1,3786
67.0,18.0,0,0,F,public order crime,1,3786
34,16.0,0,12.0,F,public order crime,1,3786
41,24.0,0,0,M,public order crime,1,3642
41,16.0,0,0,M,drug crime,1,3642
87.0,1,0,13.0,M,public order crime,1,3642
53,22.0,0,0,M,arrested but not charged,1,1672
88.0,1,0,11.0,M,violent crime,1,1672
80.0,1,0,4.0,M,violent crime,1,1672
55,30.0,0,0,F,property crime,1,4941
69.0,32.0,0,0,F,property crime,1,4941
55,18.0,0,0,F,public order crime,1,4941
44,6,17.0,0,F,obstruction of justice,1,584
24.0,6,0,0,F,property crime,1,584
45.0,6,0,0,F,weapons-related crime,1,584
33,32.0,0,0,F,violent crime,1,312
33,22.0,0,0,F,drug crime,1,312
33,4.0,6.0,0,F,violent crime,1,312
23,1.0,0,0,F,public order crime,0,5223
69.0,6,0,0,F,public order crime,0,5223
56.0,6,0,0,M,public order crime,0,5223
71.0,6,0,2.0,F,property crime,0,4704
77.0,6,0,9.0,F,property crime,0,4704
58.0,2.0,0,0,F,property crime,0,4704
74.0,26.0,2,1,F,weapons-related crime,0,3116
39.0,3,0.0,1,F,weapons-related crime,0,3116
72.0,28.0,2,1,F,weapons-related crime,0,3116
61,17.0,0,0,F,obstruction of justice,0,6627
61,8,0,12.0,F,property crime,0,6627
61,2.0,0,11.0,F,obstruction of justice,0,6627
63,38.0,0,0,M,public order crime,1,3931
63,24.0,0,0,M,violent crime,1,3931
63,29.0,0,0,M,obstruction of justice,1,3931
76.0,7,0,0,F,property crime,0,2978
72.0,7,0,0,F,property crime,0,2978
60.0,0.0,0,0,F,property crime,0,2978
69.0,32.0,0,0,M,public order crime,1,3876
37,29.0,0,0,M,drug crime,1,3876
37,20.0,17.0,0,M,public order crime,1,3876
39.0,0,0,0,M,weapons-related crime,0,5215
56.0,0,0,0,M,weapons-related crime,0,5215
43.0,0,0,0,M,weapons-related crime,0,5215
38,35.0,0,0,F,drug crime,1,158
38,2,1.0,0,F,drug crime,1,158
22.0,2,16.0,0,F,violent crime,1,158
29,8.0,0,12.0,M,violent crime,1,1614
29,1,19.0,0,M,violent crime,1,1614
29,17.0,0,0,M,property crime,1,1614
49.0,6,1,2,F,weapons-related crime,0,3201
29,6,0.0,10.0,F,fraud and financial crime,0,3201
54.0,6,1,4.0,F,fraud and financial crime,0,3201
61.0,4,0,1,F,weapons-related crime,0,6056
45.0,4,0,1,F,public order crime,0,6056
71.0,11.0,0,1,F,drug crime,0,6056
24,0,17.0,0,F,property crime,1,6274
24,24.0,0,0,F,drug crime,1,6274
24,0,0,9.0,F,weapons-related crime,1,6274
30.0,1,0,0,F,violent crime,0,1722
29.0,1,0,0,M,violent crime,0,1722
61.0,1,0,0,M,violent crime,0,1722
35,3,17.0,0,M,obstruction of justice,1,1527
35,31.0,9.0,0,M,violent crime,1,1527
35,3,12.0,0,M,fraud and financial crime,1,1527
42,5.0,5.0,0,F,arrested but not charged,1,416
83.0,1,0,0,F,obstruction of justice,1,416
42,8.0,0,0,F,weapons-related crime,1,416
29,4,0,9.0,M,obstruction of justice,0,1529
66.0,4,0,4.0,M,violent crime,0,1529
66.0,4,0,10.0,M,violent crime,0,1529
40,30.0,0,13.0,M,violent crime,1,2511
19.0,0,0,0,M,violent crime,1,2511
40,21.0,0,0,M,violent crime,1,2511
30,31.0,0,0,M,public order crime,1,4020
30,1,7.0,0,M,obstruction of justice,1,4020
18.0,1,5.0,0,M,public order crime,1,4020
92.0,1,0,0,M,violent crime,1,2360
86.0,1,0,0,M,violent crime,1,2360
49,24.0,0,0,M,violent crime,1,2360
36,3,0,0,F,fraud and financial crime,1,5117
22.0,3,0,0,F,fraud and financial crime,1,5117
36,35.0,0,0,M,public order crime,1,5117
39,1,19.0,0,F,drug crime,1,5911
88.0,1,1.0,0,F,drug crime,1,5911
39,28.0,8.0,0,F,drug crime,1,5911
35,26.0,0,0,F,drug crime,1,6178
35,5.0,7.0,0,F,drug crime,1,6178
35,1,9.0,0,M,drug crime,1,6178
27.0,4,0,8.0,M,violent crime,1,2217
37,31.0,0,0,F,violent crime,1,2217
58.0,18.0,0,0,M,violent crime,1,2217
40.0,3,0,0,F,drug crime,0,5603
57.0,3,0,0,F,obstruction of justice,0,5603
61.0,3,0,4.0,F,drug crime,0,5603
66.0,2,0,10.0,F,property crime,0,4872
60.0,2,0,0,F,property crime,0,4872
30,2,0,12.0,M,property crime,0,4872
59,17.0,0,0,M,drug crime,1,5143
59,32.0,0,0,M,fraud and financial crime,1,5143
59,16.0,0,0,M,public order crime,1,5143
19.0,0,0,0,F,violent crime,1,6797
49.0,35.0,0,0,F,violent crime,1,6797
46,0,18.0,0,F,weapons-related crime,1,6797
44,26.0,10.0,0,F,drug crime,1,6096
44,7.0,0,0,F,drug crime,1,6096
44,32.0,0,0,M,drug crime,1,6096
50,24.0,0,11.0,F,violent crime,1,81
50,4,6.0,0,F,violent crime,1,81
50,25.0,0,0,M,violent crime,1,81
74.0,6,0,1,F,property crime,0,4794
67.0,6,0,6.0,F,property crime,0,4794
28,6,0,10.0,F,fraud and financial crime,0,4794
34,15.0,0,0,F,property crime,1,4611
34,6.0,0,3.0,F,property crime,1,4611
34,29.0,0,0,F,obstruction of justice,1,4611
32,3,0,10.0,F,fraud and financial crime,0,5618
58.0,2.0,0,0,F,drug crime,0,5618
77.0,3,0,0,F,weapons-related crime,0,5618
76.0,3.0,0,2,M,violent crime,0,2094
36,5.0,0,13.0,M,violent crime,0,2094
36,7.0,0,4.0,M,violent crime,0,2094
57,5.0,0,0,F,public order crime,0,6207
57,19,0,0,F,obstruction of justice,0,6207
57,2.0,0,2.0,F,drug crime,0,6207
40,5.0,0,0,F,public order crime,0,6077
40,8,0,11.0,F,arrested but not charged,0,6077
40,2.0,0,0,F,arrested but not charged,0,6077
56,10.0,0,0,F,violent crime,1,2740
83.0,7.0,0,0,F,violent crime,1,2740
56,3,18.0,0,F,obstruction of justice,1,2740
37,27.0,0,0,F,drug crime,1,5625
37,0,11.0,0,F,obstruction of justice,1,5625
37,28.0,0,3.0,F,drug crime,1,5625
42,5.0,5.0,0,F,arrested but not charged,1,945
83.0,1,0,0,F,obstruction of justice,1,945
42,8.0,0,0,F,weapons-related crime,1,945
51.0,2,0,0,F,drug crime,0,6191
50.0,2,0,4.0,F,drug crime,0,6191
50.0,2,0,0,F,drug crime,0,6191
52.0,2,2.0,0,F,weapons-related crime,0,3109
72.0,2,16.0,0,F,weapons-related crime,0,3109
49.0,2,0,1.0,F,weapons-related crime,0,3109
58.0,5,0,0,F,violent crime,0,2087
73.0,33.0,0,0,M,violent crime,0,2087
66.0,5,0,10.0,M,violent crime,0,2087
28,2,0,12.0,F,violent crime,0,1557
50.0,2,0,0,F,obstruction of justice,0,1557
75.0,2,0,0,F,obstruction of justice,0,1557
92.0,1,0,2.0,M,public order crime,1,3487
19.0,1,0,0,M,public order crime,1,3487
28,1,12.0,0,M,fraud and financial crime,1,3487
95.0,2,0,0,F,public order crime,1,5467
43,36.0,0,0,F,drug crime,1,5467
43,2,8.0,0,M,fraud and financial crime,1,5467
77.0,11,0,0,M,weapons-related crime,0,2303
25,1.0,0,0,M,violent crime,0,2303
60.0,0.0,0,0,M,violent crime,0,2303
29.0,0,0,0,F,obstruction of justice,0,1556
47.0,0,0,0,F,fraud and financial crime,0,1556
53.0,0,0,0,F,drug crime,0,1556
31,1.0,10.0,0,M,drug crime,1,6420
18.0,0,0,0,F,drug crime,1,6420
31,28.0,0,10.0,M,drug crime,1,6420
54.0,27.0,0,0,M,violent crime,1,2095
27,0,17.0,5.0,M,violent crime,1,2095
27,21.0,17.0,0,M,violent crime,1,2095
27,8.0,0,0,F,violent crime,1,5424
27,24.0,0,0,F,drug crime,1,5424
27,0,0,5.0,F,weapons-related crime,1,5424
34,31.0,0,0,M,arrested but not charged,1,2011
34,30.0,0,0,M,violent crime,1,2011
34,34.0,0,10.0,M,violent crime,1,2011
27.0,2,0,0,F,violent crime,1,2278
23.0,2,0,6.0,M,violent crime,1,2278
38,26.0,0,0,M,violent crime,1,2278
29.0,2,0,0,M,violent crime,1,1736
32,2,10.0,8.0,M,violent crime,1,1736
92.0,32.0,0,0,M,violent crime,1,1736
25,1,0,10.0,M,public order crime,1,2058
25,1,17.0,9.0,M,violent crime,1,2058
25,1,4.0,0,F,violent crime,1,2058
30,0,19.0,0,F,drug crime,1,6320
30,25.0,15.0,0,F,drug crime,1,6320
30,0,5.0,8.0,F,drug crime,1,6320
67.0,17,0,2,F,obstruction of justice,0,3840
77.0,17,0,2,F,public order crime,0,3840
72.0,17,0,2,F,property crime,0,3840
72.0,0,0,0,F,property crime,0,4680
30.0,0,0,0,F,arrested but not charged,0,4680
39.0,0,0,11.0,F,property crime,0,4680
58,32.0,0,0,F,obstruction of justice,1,7142
58,12.0,0,0,M,obstruction of justice,1,7142
58,15.0,0,0,M,obstruction of justice,1,7142
57.0,36.0,0,0,M,drug crime,1,5709
35,24.0,0,0,F,drug crime,1,5709
40.0,2,8.0,0,M,drug crime,1,5709
92.0,6,0,2.0,F,arrested but not charged,1,442
35,13.0,0,7.0,F,arrested but not charged,1,442
35,34.0,0,8.0,F,arrested but not charged,1,442
70.0,2,0,0,M,violent crime,0,1530
35.0,2,0,0,M,violent crime,0,1530
47.0,2,0,0,M,violent crime,0,1530
43.0,5,0,4.0,F,obstruction of justice,0,6901
30,5,0,10.0,F,fraud and financial crime,0,6901
44.0,5,0,0,F,violent crime,0,6901
24,0,18.0,0,F,violent crime,1,4125
24,13.0,0,0,F,property crime,1,4125
24,20.0,17.0,0,F,violent crime,1,4125
19.0,0,0,0,M,violent crime,1,2466
43,14.0,0,0,M,violent crime,1,2466
43,21.0,0,0,M,violent crime,1,2466
31,0,20.0,5.0,M,public order crime,1,3932
31,22.0,0,0,M,violent crime,1,3932
31,24.0,0,0,F,public order crime,1,3932
20.0,0,0,7.0,M,violent crime,1,2668
21,21.0,0,0,M,property crime,1,2668
21,28.0,0,3.0,M,violent crime,1,2668
24,24.0,0,0,F,property crime,1,2828
24,0,14.0,1.0,F,property crime,1,2828
24,0,0,5.0,F,weapons-related crime,1,2828
32,3.0,0,1,F,arrested but not charged,0,1171
74.0,15,0,1,F,arrested but not charged,0,1171
66.0,15,0,10.0,F,arrested but not charged,0,1171
73.0,8,1,0,M,public order crime,0,3402
50.0,8,1,0,M,public order crime,0,3402
71.0,11.0,1,0,M,public order crime,0,3402
24,19.0,11.0,0,F,drug crime,1,5833
24,1,0,0,F,fraud and financial crime,1,5833
40.0,1,8.0,0,F,drug crime,1,5833
25,15.0,0,10.0,F,arrested but not charged,1,689
25,8.0,0,2.0,F,arrested but not charged,1,689
25,0,8.0,13.0,F,arrested but not charged,1,689
37,9.0,0,0,M,violent crime,1,2020
37,22.0,12.0,0,M,violent crime,1,2020
37,9.0,0,0,F,violent crime,1,2020
61.0,7,0,1,F,arrested but not charged,0,772
61.0,7,0,6.0,F,arrested but not charged,0,772
69.0,7,0,1,F,fraud and financial crime,0,772
29,2,0,8.0,F,weapons-related crime,0,4343
29,1.0,0,0,F,obstruction of justice,0,4343
77.0,2,0,0,F,weapons-related crime,0,4343
24,0.0,0,0,F,weapons-related crime,0,2866
69.0,2,0,0,F,fraud and financial crime,0,2866
67.0,2,0,0,F,obstruction of justice,0,2866
39,5.0,0,0,F,public order crime,0,5645
39,9,0,11.0,F,arrested but not charged,0,5645
39,2.0,0,0,F,arrested but not charged,0,5645
19.0,0,0,0,F,violent crime,1,3285
49.0,35.0,0,0,F,violent crime,1,3285
38,0,18.0,0,F,weapons-related crime,1,3285
66.0,2,0,10.0,M,violent crime,0,2395
58.0,2,0,0,F,violent crime,0,2395
75.0,2,0,2.0,M,violent crime,0,2395
70.0,10,0,0,F,public order crime,0,3839
72.0,10,0,0,F,public order crime,0,3839
72.0,10,0,0,F,property crime,0,3839
77.0,1,0,0,M,drug crime,0,6105
21,0.0,0,0,M,drug crime,0,6105
72.0,1,16.0,0,F,drug crime,0,6105
72.0,0,0,0,F,drug crime,0,5866
73.0,33.0,0,0,F,drug crime,0,5866
39.0,0,0,11.0,F,drug crime,0,5866
52,13.0,0,0,F,arrested but not charged,1,675
52,13.0,0,0,F,property crime,1,675
52,2,17.0,0,F,obstruction of justice,1,675
67.0,5,1,0,F,obstruction of justice,0,1254
72.0,5,1,0,F,property crime,0,1254
51.0,5,1,0,F,arrested but not charged,0,1254
47,22.0,0,0,F,property crime,1,4814
47,31.0,0,0,F,obstruction of justice,1,4814
83.0,7.0,0,0,F,property crime,1,4814
40.0,5,0,0,F,violent crime,0,4079
45.0,5,0,0,F,weapons-related crime,0,4079
58.0,2.0,0,0,F,violent crime,0,4079
23,1,0,13.0,M,property crime,0,3067
58.0,1,0,0,F,property crime,0,3067
23,1,0,0,F,violent crime,0,3067
30,15.0,0,0,F,property crime,1,4946
30,37.0,0,10.0,F,property crime,1,4946
92.0,14.0,0,0,F,property crime,1,4946
92.0,32.0,0,0,M,violent crime,1,1986
30.0,2,16.0,0,M,violent crime,1,1986
39,26.0,0,0,M,violent crime,1,1986
37,13.0,0,3.0,F,violent crime,1,54
48.0,16.0,0,0,F,violent crime,1,54
19.0,0,0,0,F,violent crime,1,54
30,0,19.0,0,F,drug crime,1,5894
30,25.0,15.0,0,F,drug crime,1,5894
30,0,5.0,8.0,F,drug crime,1,5894
42,5,11.0,0,F,fraud and financial crime,1,4269
42,18.0,0,1.0,F,violent crime,1,4269
42,22.0,0,0,M,violent crime,1,4269
55,34.0,0,0,M,violent crime,1,2059
55,24.0,0,0,M,violent crime,1,2059
18.0,0,0,0,M,violent crime,1,2059
64.0,22.0,1,0,F,obstruction of justice,0,4489
76.0,7,1,2.0,F,obstruction of justice,0,4489
71.0,7,2.0,0,F,obstruction of justice,0,4489
42,11.0,0,11.0,F,property crime,1,2933
42,30.0,0,0,F,property crime,1,2933
42,31.0,0,5.0,F,property crime,1,2933
71.0,11.0,1,1,F,arrested but not charged,0,437
72.0,20,1,1,F,property crime,0,437
72.0,20,1,1,F,arrested but not charged,0,437
41,0.0,14.0,0,F,arrested but not charged,0,1045
76.0,8,0,0,F,public order crime,0,1045
67.0,8,0,7.0,F,arrested but not charged,0,1045
37,8,0,9.0,F,obstruction of justice,0,1044
67.0,8,0,6.0,F,arrested but not charged,0,1044
37,8,0,4.0,F,obstruction of justice,0,1044
33,0,19.0,0,F,drug crime,1,6174
33,10.0,18.0,0,F,drug crime,1,6174
33,0,5.0,8.0,F,drug crime,1,6174
57.0,0,0,0,F,obstruction of justice,0,3110
43.0,0,0,0,F,weapons-related crime,0,3110
89.0,0,0,0,F,weapons-related crime,0,3110
51.0,3,0,0,F,drug crime,0,5886
40.0,3,0,0,F,property crime,0,5886
50.0,3,0,0,F,drug crime,0,5886
43,6,0,13.0,F,obstruction of justice,0,6265
50.0,6,0,4.0,F,drug crime,0,6265
43,6,0,11.0,F,public order crime,0,6265
44,12.0,0,0,F,public order crime,1,3906
44,23.0,0,0,M,public order crime,1,3906
92.0,32.0,0,0,M,public order crime,1,3906
32,22.0,0,0,F,arrested but not charged,1,815
32,15.0,5.0,0,F,arrested but not charged,1,815
20.0,1,0,7.0,F,arrested but not charged,1,815
23,0,0,0,M,fraud and financial crime,0,5778
23,0,0,0,F,fraud and financial crime,0,5778
74.0,0,0,0,F,weapons-related crime,0,5778
67.0,0,0,0,M,violent crime,0,1987
42.0,0,0,0,M,violent crime,0,1987
82.0,0,0,0,M,obstruction of justice,0,1987
67.0,1,0,7.0,M,public order crime,0,3534
29.0,1,0,0,M,public order crime,0,3534
61.0,1,0,0,M,public order crime,0,3534
19.0,0,0,0,M,property crime,1,3246
27,8.0,0,11.0,M,property crime,1,3246
27,36.0,0,0,M,violent crime,1,3246
23,0.0,0,0,M,drug crime,0,6308
73.0,3,0,0,F,drug crime,0,6308
77.0,3,0,0,F,weapons-related crime,0,6308
72.0,23.0,0,0,F,public order crime,0,4353
72.0,10,0,0,F,property crime,0,4353
72.0,10,0,0,F,public order crime,0,4353
41.0,1,0,0,F,arrested but not charged,0,898
55.0,1,0,0,F,arrested but not charged,0,898
70.0,1,0,0,F,arrested but not charged,0,898
22,38.0,6.0,0,F,property crime,1,3018
22,33.0,0,0,F,obstruction of justice,1,3018
22,13.0,0,11.0,F,property crime,1,3018
51.0,2,0,0,M,violent crime,0,2729
30,2,0,11.0,F,violent crime,0,2729
47.0,2,0,0,M,fraud and financial crime,0,2729
33,15.0,0,0,F,property crime,1,4949
33,6.0,0,3.0,F,property crime,1,4949
33,29.0,0,0,F,obstruction of justice,1,4949
56,31.0,0,6.0,F,drug crime,1,6466
18.0,1,5.0,0,F,drug crime,1,6466
56,5.0,5.0,0,F,drug crime,1,6466
32,23.0,0,0,F,arrested but not charged,1,1354
38.0,15.0,0,0,M,arrested but not charged,1,1354
32,31.0,0,0,M,arrested but not charged,1,1354
39,24.0,0,11.0,M,obstruction of justice,1,6694
81.0,2,0,0,M,fraud and financial crime,1,6694
39,37.0,0,0,M,obstruction of justice,1,6694
30,21.0,17.0,0,F,public order crime,1,3159
30,15.0,0,10.0,F,public order crime,1,3159
30,28.0,0,10.0,F,public order crime,1,3159
74.0,10,0,0,M,public order crime,0,3544
77.0,10,0,0,M,public order crime,0,3544
44,10,0,12.0,M,arrested but not charged,0,3544
40.0,5,0,0,F,violent crime,0,257
45.0,5,0,0,F,weapons-related crime,0,257
58.0,2.0,0,0,F,violent crime,0,257
29,25.0,0,0,M,violent crime,1,2046
29,6.0,2.0,0,M,violent crime,1,2046
29,28.0,0,0,M,public order crime,1,2046
46,12.0,0,0,F,public order crime,1,3496
46,23.0,0,0,M,public order crime,1,3496
92.0,32.0,0,0,M,public order crime,1,3496
37,31.0,0,0,M,arrested but not charged,1,6816
37,23.0,0,0,M,public order crime,1,6816
37,12.0,0,0,F,public order crime,1,6816
60.0,8,0,1.0,F,arrested but not charged,0,1129
64.0,8,0,2,F,arrested but not charged,0,1129
70.0,8,0,2,F,arrested but not charged,0,1129
19.0,0,0,0,F,violent crime,1,253
49.0,35.0,0,0,F,violent crime,1,253
42,0,18.0,0,F,weapons-related crime,1,253
51.0,3,0,0,F,drug crime,0,5921
40.0,3,0,0,F,property crime,0,5921
50.0,3,0,0,F,drug crime,0,5921
50.0,2,0,4.0,F,property crime,0,3016
77.0,2,0,9.0,F,property crime,0,3016
69.0,2,0,2.0,F,property crime,0,3016
75.0,11,0,0,F,public order crime,0,4361
75.0,11,0,2.0,F,public order crime,0,4361
72.0,23.0,0,0,F,public order crime,0,4361
36,11.0,0,11.0,M,public order crime,1,3621
36,32.0,0,0,M,public order crime,1,3621
36,4.0,7.0,0,M,public order crime,1,3621
66.0,2,0,10.0,F,property crime,0,4728
60.0,2,0,0,F,property crime,0,4728
29,2,0,12.0,M,property crime,0,4728
92.0,5,0,0,F,public order crime,1,3663
92.0,6.0,0,0,F,public order crime,1,3663
50,34.0,0,8.0,F,public order crime,1,3663
64.0,22.0,1,0,F,obstruction of justice,0,6641
77.0,10,1,9.0,F,obstruction of justice,0,6641
71.0,10,2.0,0,F,obstruction of justice,0,6641
25,0,18.0,0,F,violent crime,1,4139
25,5.0,5.0,0,F,violent crime,1,4139
25,35.0,11.0,0,F,violent crime,1,4139
43.0,7,0,4.0,F,violent crime,0,4279
32,5.0,0,9.0,F,violent crime,0,4279
77.0,7,0,1,F,weapons-related crime,0,4279
35,7,0,9.0,F,obstruction of justice,0,1249
68.0,7,0,0,M,arrested but not charged,0,1249
35,7,0,4.0,F,obstruction of justice,0,1249
52,17,0,6.0,F,violent crime,0,6397
52,1.0,0,0,M,drug crime,0,6397
75.0,17,0,0,F,weapons-related crime,0,6397
51,29.0,0,0,M,arrested but not charged,1,602
84.0,1,0,0,F,arrested but not charged,1,602
51,37.0,0,0,M,arrested but not charged,1,602
74.0,26.0,0,0,F,public order crime,0,3712
76.0,6.0,0,0,F,public order crime,0,3712
70.0,9,0,0,F,public order crime,0,3712
20.0,0,0,7.0,M,violent crime,1,2413
21,21.0,0,0,M,property crime,1,2413
21,28.0,0,3.0,M,violent crime,1,2413
63.0,1,19.0,1,M,public order crime,0,6997
48.0,1,0,1,M,weapons-related crime,0,6997
41.0,1,0,1,M,fraud and financial crime,0,6997
19.0,0,0,0,M,violent crime,1,1661
42,14.0,0,0,M,violent crime,1,1661
42,21.0,0,0,M,violent crime,1,1661
57,12,0,5.0,F,weapons-related crime,0,6052
57,2.0,0,11.0,F,drug crime,0,6052
57,12,0,8.0,F,weapons-related crime,0,6052
28,25.0,0,0,F,property crime,1,4778
28,33.0,0,0,F,property crime,1,4778
28,23.0,0,0,F,property crime,1,4778
75.0,10,0,0,F,arrested but not charged,0,1154
71.0,10,2.0,0,F,arrested but not charged,0,1154
59.0,10,0,0,M,arrested but not charged,0,1154
26,0.0,0,0,F,weapons-related crime,0,338
69.0,3,0,0,F,fraud and financial crime,0,338
67.0,3,0,0,F,obstruction of justice,0,338
83.0,7.0,0,0,F,public order crime,1,3691
81.0,3,0,0,F,fraud and financial crime,1,3691
57,29.0,0,0,F,public order crime,1,3691
29,25.0,0,0,M,violent crime,1,2422
29,6.0,2.0,0,M,violent crime,1,2422
29,28.0,0,0,M,public order crime,1,2422
44,1,9.0,2.0,M,violent crime,1,2188
44,16.0,0,0,M,drug crime,1,2188
81.0,1,0,0,M,property crime,1,2188
19.0,0,0,0,F,violent crime,1,83
49.0,35.0,0,0,F,violent crime,1,83
38,0,18.0,0,F,weapons-related crime,1,83
33,19.0,9.0,0,M,violent crime,1,1815
33,7.0,0,0,M,violent crime,1,1815
33,15.0,12.0,0,M,violent crime,1,1815
45,1,9.0,2.0,M,violent crime,1,2225
45,16.0,0,0,M,drug crime,1,2225
81.0,1,0,0,M,property crime,1,2225
67.0,12,0,6.0,M,violent crime,0,1746
33,1.0,0,0,F,violent crime,0,1746
33,0.0,14.0,0,M,violent crime,0,1746
74.0,26.0,0,0,F,public order crime,0,4385
76.0,29,0,0,F,public order crime,0,4385
74.0,29,0,0,F,public order crime,0,4385
25,1,0,10.0,M,public order crime,1,1864
25,1,17.0,9.0,M,violent crime,1,1864
25,1,4.0,0,F,violent crime,1,1864
49.0,3,0,0,F,weapons-related crime,0,5765
69.0,3,0,2.0,F,public order crime,0,5765
61.0,3,1.0,0,F,public order crime,0,5765
76.0,16,0,0,F,drug crime,0,5929
72.0,16,0,0,F,drug crime,0,5929
76.0,6.0,0,0,F,drug crime,0,5929
52,26.0,0,0,F,public order crime,1,5086
52,36.0,0,0,M,drug crime,1,5086
52,2,18.0,3.0,M,public order crime,1,5086
25,24.0,0,0,F,property crime,1,2968
25,8.0,0,12.0,F,property crime,1,2968
25,0,9.0,0,F,drug crime,1,2968
65.0,6,0,0,F,fraud and financial crime,0,3232
65.0,6,0,0,F,property crime,0,3232
77.0,6,0,0,F,property crime,0,3232
31,5,0,9.0,M,obstruction of justice,0,1510
66.0,5,0,4.0,M,violent crime,0,1510
66.0,5,0,10.0,M,violent crime,0,1510
54.0,27.0,0,0,M,violent crime,1,2181
27,0,17.0,5.0,M,violent crime,1,2181
27,21.0,17.0,0,M,violent crime,1,2181
76.0,10,0,1,F,drug crime,0,3358
72.0,10,0,1,F,drug crime,0,3358
61.0,10,0,4.0,F,drug crime,0,3358
54,26.0,3.0,0,F,violent crime,1,135
19.0,0,0,0,F,violent crime,1,135
54,21.0,0,0,F,violent crime,1,135
57.0,4,0,0,F,property crime,0,2960
60.0,4,0,1.0,F,property crime,0,2960
48.0,4,0,0,F,weapons-related crime,0,2960
36.0,1,1,0,F,property crime,0,2875
74.0,19.0,1,0,F,property crime,0,2875
47.0,1,1,0,F,fraud and financial crime,0,2875
41.0,1,0,0,F,arrested but not charged,0,892
55.0,1,0,0,F,arrested but not charged,0,892
70.0,1,0,0,F,arrested but not charged,0,892
56.0,4,0,0,F,property crime,0,4653
61.0,4,0,0,M,property crime,0,4653
61.0,4,0,0,F,weapons-related crime,0,4653
23,0,17.0,0,F,fraud and financial crime,1,5570
23,21.0,0,0,F,public order crime,1,5570
83.0,7.0,0,0,F,fraud and financial crime,1,5570
29.0,2,0,0,F,obstruction of justice,1,6873
47,37.0,0,5.0,F,obstruction of justice,1,6873
47,26.0,0,0,M,obstruction of justice,1,6873
56,24.0,0,0,F,property crime,1,4166
56,16.0,0,0,F,violent crime,1,4166
56,38.0,0,0,F,violent crime,1,4166
29,25.0,0,0,M,violent crime,1,290
29,6.0,2.0,0,M,violent crime,1,290
29,28.0,0,0,M,public order crime,1,290
52,32.0,0,0,M,violent crime,1,2491
52,10.0,18.0,0,M,violent crime,1,2491
52,21.0,0,0,F,violent crime,1,2491
48,5,0,10.0,F,fraud and financial crime,0,6355
63.0,5,0,0,F,drug crime,0,6355
45.0,5,0,0,F,public order crime,0,6355
43,24.0,0,0,M,public order crime,1,3996
43,16.0,0,0,M,drug crime,1,3996
87.0,1,0,13.0,M,public order crime,1,3996
