session_id,response_id,treatment,defendant_id,defendant_race,defendant_age,defendant_sex,defendant_priors,defendant_juv_fel_count,defendant_juv_misd_count,defendant_charge_degree,defendant_offense_type,task_order,ra_score,participant_score,participant_gender,participant_age,participant_degree,participant_ethnicity,participant_politics,actual_outcome,influence,deviation,task_sub_time
31LVTDXBL7AZKHEHSXDT9ZYQFWYLRO,67981a3f-7fa1-4b73-a215-659f94459881,1,3410,African-American,21,male,0,0,0,M,public order crime,25,5,1,female,3,5,African-American,Independent,1,-0.379310345,-4,52:34.5
31LVTDXBL7AZKHEHSXDT9ZYQFWYLRO,cfeb40f3-e793-4505-b711-44ba51ad4a2e,1,3837,African-American,30,male,14,0,1,F,public order crime,26,8,9,female,3,5,African-American,Independent,1,,1,52:40.9
31LVTDXBL7AZKHEHSXDT9ZYQFWYLRO,e83138e0-7cc3-4b17-b336-13d3c247b00f,1,4126,African-American,23,male,1,0,0,F,violent crime,27,5,4,female,3,5,African-American,Independent,1,0.333333333,-1,52:50.8
31LVTDXBL7AZKHEHSXDT9ZYQFWYLRO,6d7f0561-bba4-4610-a519-69ccd939b295,1,49,Caucasian,30,male,1,0,0,M,obstruction of justice,28,5,2,female,3,5,African-American,Independent,0,-2,-3,52:57.5
31LVTDXBL7AZKHEHSXDT9ZYQFWYLRO,c2ae9ea4-2d3c-44f4-8102-4789f1ac4e09,1,193,African-American,33,female,5,0,0,F,violent crime,29,6,7,female,3,5,African-American,Independent,0,,1,53:03.9
31LVTDXBL7AZKHEHSXDT9ZYQFWYLRO,9498ca4f-0ba6-4c99-87f9-b6d133f2308c,1,6218,African-American,51,male,0,0,0,F,drug crime,30,3,2,female,3,5,African-American,Independent,1,,-1,53:10.3
36NEMU28XFDOYVDOR3OEWBLW88LWM7,c248526c-dbd9-44d6-8e78-5d47480787ee,5,5597,African-American,25,male,15,0,3,F,drug crime,1,9,6,male,2,8,Caucasian,Democrat,1,-3.285714286,-3,38:36.7
36NEMU28XFDOYVDOR3OEWBLW88LWM7,1bbe9081-94b4-46cd-a4f5-f313428a65ca,5,4285,African-American,41,male,6,2,0,F,violent crime,2,6,7,male,2,8,Caucasian,Democrat,1,-0.833333333,1,38:45.4
36NEMU28XFDOYVDOR3OEWBLW88LWM7,0e24bf9b-0d1b-415b-8a05-25c4dc4e7f6e,5,5205,African-American,56,male,0,0,0,F,violent crime,3,2,1,male,2,8,Caucasian,Democrat,0,1.818181818,-1,39:09.4
36NEMU28XFDOYVDOR3OEWBLW88LWM7,790179da-cef2-4c20-9aea-c2e51e9b64fd,5,2053,African-American,30,female,0,0,0,M,violent crime,4,2,2,male,2,8,Caucasian,Democrat,0,1,0,39:13.4
36NEMU28XFDOYVDOR3OEWBLW88LWM7,f54fb4b5-f666-4521-81cb-49ba9676d837,5,338,African-American,26,male,3,0,0,F,violent crime,5,7,6,male,2,8,Caucasian,Democrat,1,0.647058824,-1,39:15.9
36NEMU28XFDOYVDOR3OEWBLW88LWM7,bcebb067-9876-4a14-bb73-571775f85b33,5,4484,African-American,28,male,11,2,1,F,obstruction of justice,6,9,7,male,2,8,Caucasian,Democrat,0,-2.333333333,-2,39:22.0
36NEMU28XFDOYVDOR3OEWBLW88LWM7,52183f5e-661a-4cc6-b677-b2ba9dfe9de0,5,2229,African-American,20,female,0,0,0,M,violent crime,7,7,6,male,2,8,Caucasian,Democrat,0,0.352941176,-1,39:27.0
36NEMU28XFDOYVDOR3OEWBLW88LWM7,5478be47-e138-49cf-91c3-29d4bdada53d,5,6621,Caucasian,25,male,5,0,0,F,obstruction of justice,8,8,7,male,2,8,Caucasian,Democrat,1,0.555555556,-1,39:29.9
36NEMU28XFDOYVDOR3OEWBLW88LWM7,9ce82080-4b60-4c1c-bfb7-ede63f231e37,5,2637,African-American,35,male,0,0,0,M,violent crime,9,2,3,male,2,8,Caucasian,Democrat,1,0.375,1,39:37.3
36NEMU28XFDOYVDOR3OEWBLW88LWM7,7fcd2712-b1ea-49b8-bcd7-1f24de48accc,5,3651,African-American,27,male,15,1,1,F,public order crime,10,9,9,male,2,8,Caucasian,Democrat,1,1,0,39:44.9
36NEMU28XFDOYVDOR3OEWBLW88LWM7,449aa23d-ebb2-4b17-b0f2-9670b7598139,5,3931,Caucasian,63,male,1,0,0,M,public order crime,11,2,2,male,2,8,Caucasian,Democrat,0,1,0,39:51.6
36NEMU28XFDOYVDOR3OEWBLW88LWM7,1d3c4fd9-6035-45af-a7ae-4abf6f8cb978,5,4172,African-American,31,male,1,0,0,F,violent crime,12,4,3,male,2,8,Caucasian,Democrat,0,2.625,-1,39:58.1
36NEMU28XFDOYVDOR3OEWBLW88LWM7,d9d836b3-3b69-4121-b4f5-b007635ecd52,5,2784,Caucasian,21,male,0,0,0,F,violent crime,13,5,2,male,2,8,Caucasian,Democrat,1,-0.588235294,-3,40:03.7
36NEMU28XFDOYVDOR3OEWBLW88LWM7,d959c21d-6bca-4d62-8dec-671a23c66ffe,5,6072,African-American,44,female,11,0,1,F,drug crime,14,7,4,male,2,8,Caucasian,Democrat,1,-2,-3,40:09.1
36NEMU28XFDOYVDOR3OEWBLW88LWM7,ae32f19f-7530-4ad4-bce6-f5abdca32f87,5,1382,Caucasian,48,male,2,0,0,M,arrested but not charged,15,2,0,male,2,8,Caucasian,Democrat,1,1.484848485,-2,40:15.4
36NEMU28XFDOYVDOR3OEWBLW88LWM7,ac1581a4-4891-42e3-b506-8e58d18a4939,5,5929,African-American,34,male,16,0,0,F,drug crime,16,9,6,male,2,8,Caucasian,Democrat,1,-2.333333333,-3,40:19.9
36NEMU28XFDOYVDOR3OEWBLW88LWM7,1168ee85-9aa7-4064-aff6-9fdb15640919,5,6839,African-American,38,male,4,0,0,M,public order crime,17,4,5,male,2,8,Caucasian,Democrat,1,0.611111111,1,50:06.2
36NEMU28XFDOYVDOR3OEWBLW88LWM7,5083eace-6a03-4161-8454-e209ca03f70d,5,6458,African-American,25,male,1,0,0,F,drug crime,18,5,7,male,2,8,Caucasian,Democrat,1,,2,50:10.0
36NEMU28XFDOYVDOR3OEWBLW88LWM7,f892ce8a-577c-4037-9381-b9d04b50fa72,5,3089,Caucasian,27,female,0,0,0,F,property crime,19,3,2,male,2,8,Caucasian,Democrat,0,,-1,51:11.4
36NEMU28XFDOYVDOR3OEWBLW88LWM7,64efa886-86fb-4d89-bf65-9d0fcd83ceaf,5,2015,Caucasian,53,male,1,0,0,M,violent crime,20,2,4,male,2,8,Caucasian,Democrat,1,,2,51:14.1
36NEMU28XFDOYVDOR3OEWBLW88LWM7,31776f27-bd77-4810-91c7-cb53a249a6e5,5,4867,Caucasian,27,male,5,0,0,F,property crime,21,8,6,male,2,8,Caucasian,Democrat,0,-0.857142857,-2,51:21.2
36NEMU28XFDOYVDOR3OEWBLW88LWM7,7df787e1-6ada-43de-bd60-cf9edbff8c6d,5,4047,African-American,27,male,1,0,0,M,public order crime,22,4,5,male,2,8,Caucasian,Democrat,0,,1,51:29.2
36NEMU28XFDOYVDOR3OEWBLW88LWM7,e72bc9d6-918a-4fd6-ada4-22f9bea7ae0c,5,3703,Caucasian,37,male,11,0,0,F,public order crime,23,7,7,male,2,8,Caucasian,Democrat,1,,0,51:34.2
36NEMU28XFDOYVDOR3OEWBLW88LWM7,53b3e444-641c-4520-820a-02fcdca0b13a,5,1129,African-American,21,male,8,0,2,F,arrested but not charged,24,9,5,male,2,8,Caucasian,Democrat,1,-0.5,-4,51:37.7
36NEMU28XFDOYVDOR3OEWBLW88LWM7,db91ccfd-57fc-4ab9-b78e-ea518587eadf,5,5352,African-American,26,male,3,0,0,F,drug crime,25,7,3,male,2,8,Caucasian,Democrat,1,-2,-4,51:41.3
36NEMU28XFDOYVDOR3OEWBLW88LWM7,50216a3f-4b3d-4f30-9e23-23db19ab25f5,5,6634,African-American,23,female,0,0,0,F,obstruction of justice,26,4,2,male,2,8,Caucasian,Democrat,1,0.454545455,-2,51:44.3
36NEMU28XFDOYVDOR3OEWBLW88LWM7,c7cf265f-d97e-40ea-969f-adc9fc6149c4,5,436,Caucasian,32,male,1,0,0,F,arrested but not charged,27,3,4,male,2,8,Caucasian,Democrat,1,0.1875,1,51:48.1
36NEMU28XFDOYVDOR3OEWBLW88LWM7,142444df-a12e-4a59-9d0b-9324a92bfca0,5,464,African-American,22,male,1,0,0,F,arrested but not charged,28,5,3,male,2,8,Caucasian,Democrat,0,-1.333333333,-2,51:50.8
36NEMU28XFDOYVDOR3OEWBLW88LWM7,e88712f8-f85e-47e1-996c-194da80afdd8,5,1548,African-American,22,male,0,0,0,F,property crime,29,5,3,male,2,8,Caucasian,Democrat,0,,-2,51:59.1
36NEMU28XFDOYVDOR3OEWBLW88LWM7,f0a05d49-f814-4a11-9c01-bf12c0ac5b4b,5,2594,African-American,32,female,0,0,0,M,violent crime,30,2,3,male,2,8,Caucasian,Democrat,1,0.166666667,1,52:04.8
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,eed08128-9811-4b4a-aca1-a851bf49e139,3,1736,Caucasian,32,male,2,0,0,M,violent crime,1,5,5,female,4,8,Latino/hispanic,Republican,1,,0,00:15.4
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,34fad77c-9a8a-48e5-928b-45e3b75a6c92,3,2637,African-American,35,male,0,0,0,M,violent crime,2,2,1,female,4,8,Latino/hispanic,Republican,1,1.625,-1,00:39.0
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,045f1d7d-a267-46f3-b2b8-d9d57e527544,3,1986,Caucasian,39,male,2,0,0,M,violent crime,3,3,3,female,4,8,Latino/hispanic,Republican,0,1,0,01:08.2
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,d97f31bf-1555-46d2-b9f5-81a5a0ff0d92,3,5117,Caucasian,36,female,3,0,0,F,public order crime,4,4,5,female,4,8,Latino/hispanic,Republican,1,-0.333333333,1,01:31.6
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,0c9849fc-4c7f-44b1-bd20-cb2f2301806b,3,3327,African-American,21,male,0,0,0,F,drug crime,5,5,6,female,4,8,Latino/hispanic,Republican,0,1.523809524,1,01:59.5
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,f4310d3c-af7b-4e7d-90d5-39b594d719ea,3,4000,African-American,27,male,1,0,0,M,public order crime,6,4,4,female,4,8,Latino/hispanic,Republican,0,,0,02:19.6
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,4b5431fe-94b0-4b71-a9bf-9ea46fa45be0,3,2149,African-American,32,male,6,0,0,M,violent crime,7,6,6,female,4,8,Latino/hispanic,Republican,1,1,0,02:45.1
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,a70bb7a0-f5ff-4998-af57-750c27c3c00b,3,6213,African-American,25,male,1,0,0,F,drug crime,8,5,6,female,4,8,Latino/hispanic,Republican,0,1.764705882,1,02:59.2
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,1d7523a8-d15d-49a3-a39d-ebf009a2d50b,3,3941,Caucasian,29,male,0,0,0,M,public order crime,9,2,1,female,4,8,Latino/hispanic,Republican,0,,-1,03:13.3
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,e77d3873-0515-4698-a33d-f818f11b3935,3,4095,African-American,23,male,5,0,0,F,public order crime,10,7,8,female,4,8,Latino/hispanic,Republican,1,2.666666667,1,03:31.1
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,b323a969-cb8d-498e-a9e8-787af871a286,3,5202,African-American,28,male,11,0,0,F,violent crime,11,8,9,female,4,8,Latino/hispanic,Republican,1,,1,03:47.3
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,f5093ac0-dc5a-427b-89bd-95f698e25776,3,3232,Caucasian,22,male,6,0,0,F,property crime,12,8,9,female,4,8,Latino/hispanic,Republican,1,,1,04:04.3
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,a6538b21-f0de-4d18-b564-bb027aca2340,3,1877,Caucasian,31,female,0,0,0,M,violent crime,13,2,3,female,4,8,Latino/hispanic,Republican,0,-0.285714286,1,04:18.6
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,f935c347-28b1-44d0-a7a6-16b8a20b1922,3,1507,African-American,30,male,7,0,0,M,violent crime,14,7,7,female,4,8,Latino/hispanic,Republican,1,,0,04:35.1
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,b9aef503-13d8-41d6-9d75-656b09ecf3b2,3,257,African-American,30,male,5,0,0,F,violent crime,15,7,7,female,4,8,Latino/hispanic,Republican,1,,0,04:49.1
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,fb21143f-5ebd-42dc-b5c5-806914915db7,3,2978,African-American,27,male,7,0,0,F,property crime,16,8,8,female,4,8,Latino/hispanic,Republican,1,,0,05:12.3
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,82933907-1fa9-48aa-9cdb-b01c35383257,3,3115,African-American,23,male,2,0,0,F,weapons-related crime,17,7,8,female,4,8,Latino/hispanic,Republican,1,1.545454545,1,05:27.0
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,e5d6fa45-38b0-4e67-945b-f03c565913c1,3,6785,Caucasian,62,male,2,0,0,F,drug crime,18,4,5,female,4,8,Latino/hispanic,Republican,0,-5.55E-16,1,05:49.4
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,c6a1e670-12db-4c9f-abf1-e6e8ce9ce65f,3,5921,Caucasian,26,male,3,0,0,F,drug crime,19,7,7,female,4,8,Latino/hispanic,Republican,1,,0,06:01.6
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,ab61ab07-5eb5-4b78-8ed8-83203332c02c,3,4035,African-American,26,female,0,0,0,M,violent crime,20,3,2,female,4,8,Latino/hispanic,Republican,0,2.666666667,-1,06:15.9
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,227162c5-cae7-41e2-8e2e-4b220f569786,3,468,Caucasian,42,male,1,0,0,F,arrested but not charged,21,2,2,female,4,8,Latino/hispanic,Republican,0,1,0,06:48.6
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,376afd60-aafa-4744-bfd1-ffdfe401d86b,3,4775,African-American,26,male,0,0,0,F,property crime,22,3,2,female,4,8,Latino/hispanic,Republican,0,2.666666667,-1,07:05.8
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,639bf0db-61c1-4b5d-b382-168458ef95a7,3,1421,Caucasian,40,male,2,0,0,M,arrested but not charged,23,2,4,female,4,8,Latino/hispanic,Republican,0,0.487179487,2,07:20.9
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,231d079b-0ef1-4427-8b33-cec95ca37970,3,3127,African-American,29,male,0,0,0,F,weapons-related crime,24,4,2,female,4,8,Latino/hispanic,Republican,1,,-2,07:40.3
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,2a71512a-1f45-4461-af16-75f03c5484a2,3,3089,Caucasian,27,female,0,0,0,F,property crime,25,3,3,female,4,8,Latino/hispanic,Republican,0,,0,08:01.8
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,5e5d2bfd-d93a-4172-80e6-5ee916c10b21,3,4778,Caucasian,28,male,0,0,0,F,property crime,26,3,3,female,4,8,Latino/hispanic,Republican,1,1,0,08:18.7
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,41673a2d-3bc3-4a13-82a1-a3eadf74107b,3,4031,African-American,24,female,0,0,0,M,violent crime,27,3,2,female,4,8,Latino/hispanic,Republican,0,,-1,08:33.7
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,fe35c2fd-df89-46c4-b328-f5dcdcfb2d95,3,4230,Caucasian,45,male,1,0,0,F,violent crime,28,3,3,female,4,8,Latino/hispanic,Republican,1,1,0,08:45.5
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,d33b21a9-dc13-4411-9b64-f88592b4d296,3,154,African-American,28,male,7,0,0,F,violent crime,29,8,8,female,4,8,Latino/hispanic,Republican,1,,0,08:59.2
31N2WW6R9RQL1NJJVW9ZWOQQD8NF39,4de03428-5260-4b53-8112-2a70c20e01e7,3,3946,Caucasian,61,male,1,0,0,M,public order crime,30,2,3,female,4,8,Latino/hispanic,Republican,0,0.533333333,1,09:13.4
30BXRYBRP4X26HCD068146D0QU4WHV,e98960a0-94e8-4565-ae60-dd98e224ae5d,1,3651,African-American,27,male,15,1,1,F,public order crime,1,9,8,female,4,4,Caucasian,Independent,1,-0.333333333,-1,48:42.7
30BXRYBRP4X26HCD068146D0QU4WHV,9dacaec7-d477-4756-a85b-c90cad781ed8,1,6484,Caucasian,45,male,5,0,0,F,drug crime,2,5,3,female,4,4,Caucasian,Independent,1,,-2,49:21.9
30BXRYBRP4X26HCD068146D0QU4WHV,3ac362d9-c504-4462-9526-8c942274527d,1,3018,African-American,22,male,0,0,0,F,property crime,3,5,1,female,4,4,Caucasian,Independent,0,-1.315789474,-4,50:15.2
30BXRYBRP4X26HCD068146D0QU4WHV,e088264b-a0a4-4b31-8bab-be9c73ff2e2b,1,4084,African-American,24,male,1,0,0,F,violent crime,4,5,2,female,4,4,Caucasian,Independent,0,6.5,-3,50:58.2
30BXRYBRP4X26HCD068146D0QU4WHV,1ac13859-100c-41cc-8464-ea9fbcfc81d1,1,4385,African-American,49,male,29,0,0,F,public order crime,5,9,9,female,4,4,Caucasian,Independent,1,1,0,51:18.1
30BXRYBRP4X26HCD068146D0QU4WHV,7fce8e81-3db8-4ac9-980e-32c146ee5a1b,1,5859,African-American,42,female,1,0,0,F,drug crime,6,4,1,female,4,4,Caucasian,Independent,0,,-3,51:54.9
30BXRYBRP4X26HCD068146D0QU4WHV,e0fca7bb-9e55-4e02-b433-a2e800d1d1dd,1,323,African-American,23,male,1,0,0,F,violent crime,7,5,3,female,4,4,Caucasian,Independent,1,-0.666666667,-2,52:04.4
30BXRYBRP4X26HCD068146D0QU4WHV,ae93cde8-357a-4334-bfc3-38839c92f3a7,1,186,Caucasian,32,male,2,0,0,F,violent crime,8,5,3,female,4,4,Caucasian,Independent,0,2.538461538,-2,52:23.1
30BXRYBRP4X26HCD068146D0QU4WHV,89217543-7257-4e75-8aa1-4c65f9ecc172,1,933,African-American,26,female,1,0,0,F,arrested but not charged,9,4,2,female,4,4,Caucasian,Independent,0,-1,-2,53:14.5
30BXRYBRP4X26HCD068146D0QU4WHV,d44abc1e-ffc8-49ba-aa27-493a8998121e,1,6183,African-American,47,male,19,0,0,F,drug crime,10,8,8,female,4,4,Caucasian,Independent,1,1,0,53:21.2
30BXRYBRP4X26HCD068146D0QU4WHV,6f346e27-e45f-44ef-ae3e-eb2e16a84de5,1,5653,Caucasian,22,female,1,0,0,F,drug crime,11,7,1,female,4,4,Caucasian,Independent,0,-1.347826087,-6,53:28.1
30BXRYBRP4X26HCD068146D0QU4WHV,be24f162-725a-49dc-bc45-2f41601d15dc,1,527,African-American,52,male,3,0,0,F,arrested but not charged,12,3,2,female,4,4,Caucasian,Independent,0,1.40625,-1,53:41.5
30BXRYBRP4X26HCD068146D0QU4WHV,7c05bdec-90ec-483f-9b9f-d5d9cd638f46,1,1342,African-American,25,female,1,0,0,M,arrested but not charged,13,3,0,female,4,4,Caucasian,Independent,0,,-3,53:53.1
30BXRYBRP4X26HCD068146D0QU4WHV,e62a2e73-78af-420b-a220-657335547519,1,2951,African-American,21,male,0,0,0,F,property crime,14,5,1,female,4,4,Caucasian,Independent,1,-0.428571429,-4,55:30.3
30BXRYBRP4X26HCD068146D0QU4WHV,7a16f87c-56fc-4725-b5a6-1875259e38e3,1,3703,Caucasian,37,male,11,0,0,F,public order crime,15,7,6,female,4,4,Caucasian,Independent,1,,-1,56:05.1
30BXRYBRP4X26HCD068146D0QU4WHV,06e85e74-1b1b-4473-a1ed-6b017d8c1088,1,1877,Caucasian,31,female,0,0,0,M,violent crime,16,2,0,female,4,4,Caucasian,Independent,0,3.571428571,-2,56:29.2
30BXRYBRP4X26HCD068146D0QU4WHV,995dbba1-7675-410a-aec5-d601c9c56615,1,2784,Caucasian,21,male,0,0,0,F,violent crime,17,5,2,female,4,4,Caucasian,Independent,1,-0.588235294,-3,56:39.6
30BXRYBRP4X26HCD068146D0QU4WHV,e91c33db-c091-41a2-bb3c-d742f4345947,1,4199,Caucasian,29,male,2,0,0,F,violent crime,18,5,2,female,4,4,Caucasian,Independent,0,,-3,56:47.2
30BXRYBRP4X26HCD068146D0QU4WHV,5cfd8d9c-20b6-4ec7-b407-984267a997fe,1,4230,Caucasian,45,male,1,0,0,F,violent crime,19,3,1,female,4,4,Caucasian,Independent,1,1.923076923,-2,57:35.5
30BXRYBRP4X26HCD068146D0QU4WHV,8ee034b1-90b9-40a1-9588-be30402e8738,1,6350,Caucasian,50,female,3,0,0,F,drug crime,20,5,1,female,4,4,Caucasian,Independent,1,5.727272727,-4,57:52.9
30BXRYBRP4X26HCD068146D0QU4WHV,c4b22869-e025-40d8-b25e-d0c60423eb6e,1,6265,Caucasian,43,male,6,0,0,F,drug crime,21,6,3,female,4,4,Caucasian,Independent,1,,-3,57:59.5
30BXRYBRP4X26HCD068146D0QU4WHV,35e5ed1d-e3cd-454b-ad69-3963b2afa6eb,1,7006,African-American,28,female,6,0,0,M,public order crime,22,6,2,female,4,4,Caucasian,Independent,1,,-4,58:20.6
30BXRYBRP4X26HCD068146D0QU4WHV,4b200ec5-d1f0-4bf1-943f-a32f4aa6cecb,1,305,African-American,50,male,0,0,0,F,violent crime,23,2,2,female,4,4,Caucasian,Independent,0,1,0,58:49.8
30BXRYBRP4X26HCD068146D0QU4WHV,5b039d08-c972-484e-af78-906e5d75a2aa,1,4028,Caucasian,28,male,2,0,0,M,violent crime,24,6,2,female,4,4,Caucasian,Independent,0,,-4,59:01.6
30BXRYBRP4X26HCD068146D0QU4WHV,9b535144-83fd-4810-985f-2113ec8552ba,1,3795,Caucasian,39,male,3,0,0,F,public order crime,25,4,2,female,4,4,Caucasian,Independent,1,3.8,-2,59:17.2
30BXRYBRP4X26HCD068146D0QU4WHV,f02a7939-671e-4ada-9be0-560d65669051,1,6843,African-American,26,male,6,0,0,M,public order crime,26,7,4,female,4,4,Caucasian,Independent,1,-0.909090909,-3,59:36.5
30BXRYBRP4X26HCD068146D0QU4WHV,8af77245-bb57-4d6e-9371-615c1dd1c6e3,1,5202,African-American,28,male,11,0,0,F,violent crime,27,8,5,female,4,4,Caucasian,Independent,1,,-3,59:48.5
30BXRYBRP4X26HCD068146D0QU4WHV,892d3eb0-5400-4125-990d-dc16cd97eee9,1,7142,Caucasian,58,male,0,0,0,M,obstruction of justice,28,2,0,female,4,4,Caucasian,Independent,0,2.176470588,-2,00:11.0
30BXRYBRP4X26HCD068146D0QU4WHV,073316dc-c3d2-4794-a0bd-5eb4d199a7e3,1,4899,African-American,23,male,1,0,0,F,property crime,29,5,2,female,4,4,Caucasian,Independent,0,-0.5,-3,00:26.3
30BXRYBRP4X26HCD068146D0QU4WHV,bf559daf-8513-4b98-90c8-fe1bedc8d76a,1,6356,African-American,54,male,21,0,0,F,drug crime,30,8,7,female,4,4,Caucasian,Independent,0,1.875,-1,00:39.7
37W3JXSD668OSC22A6CPQ683HFJWYB,0b54d326-cdca-4f91-91d0-3f7eb6c7f13d,4,4484,African-American,28,male,11,2,1,F,obstruction of justice,1,9,7,female,3,7,Caucasian,Democrat,0,-2.333333333,-2,29:15.6
37W3JXSD668OSC22A6CPQ683HFJWYB,b4bf7d92-9768-4692-a4e2-24dc08aaae60,4,4094,African-American,45,female,2,0,0,F,public order crime,2,3,2,female,3,7,Caucasian,Democrat,0,,-1,29:32.0
37W3JXSD668OSC22A6CPQ683HFJWYB,01c9b190-51ae-49eb-bcf9-ee9ad5a76f48,4,4378,African-American,40,male,2,0,0,F,public order crime,3,3,2,female,3,7,Caucasian,Democrat,0,1.533333333,-1,29:43.3
37W3JXSD668OSC22A6CPQ683HFJWYB,4370bc8d-52ab-4e3b-8261-0df123c8c9f7,4,5183,Caucasian,40,male,5,0,0,F,violent crime,4,5,4,female,3,7,Caucasian,Democrat,0,1.923076923,-1,30:02.5
37W3JXSD668OSC22A6CPQ683HFJWYB,9643a8fd-ab7f-4eda-ad62-3c671bddaf54,4,4216,African-American,58,male,0,0,0,F,violent crime,5,2,2,female,3,7,Caucasian,Democrat,0,1,0,30:12.7
37W3JXSD668OSC22A6CPQ683HFJWYB,413b1734-f52a-44a7-86a5-162997f3851b,4,2637,African-American,35,male,0,0,0,M,violent crime,6,2,1,female,3,7,Caucasian,Democrat,1,1.625,-1,30:20.0
37W3JXSD668OSC22A6CPQ683HFJWYB,de186950-8e3f-443d-a20c-38aae451da53,4,2834,African-American,24,male,0,0,0,F,property crime,7,3,2,female,3,7,Caucasian,Democrat,1,0.111111111,-1,30:30.3
37W3JXSD668OSC22A6CPQ683HFJWYB,e346a0f7-ef01-41eb-abcf-e729663a270d,4,6176,African-American,25,male,2,1,0,F,drug crime,8,7,4,female,3,7,Caucasian,Democrat,1,,-3,30:43.8
37W3JXSD668OSC22A6CPQ683HFJWYB,6603d936-083c-47d5-afd1-88d2b4782155,4,2457,African-American,41,female,0,0,0,M,violent crime,9,2,2,female,3,7,Caucasian,Democrat,0,1,0,30:51.5
37W3JXSD668OSC22A6CPQ683HFJWYB,4f5c3d78-5538-4b94-af11-db23b51be597,4,4708,African-American,19,male,3,0,2,F,property crime,10,10,4,female,3,7,Caucasian,Democrat,1,-0.5,-6,31:09.1
37W3JXSD668OSC22A6CPQ683HFJWYB,0e0ec0c7-0402-42cd-a94a-afe9030e6b39,4,4095,African-American,23,male,5,0,0,F,public order crime,11,7,3,female,3,7,Caucasian,Democrat,1,-5.666666667,-4,31:23.6
37W3JXSD668OSC22A6CPQ683HFJWYB,867ddd00-77c6-4545-bbcc-9cb619a43873,4,2248,African-American,29,male,1,0,0,M,violent crime,12,3,3,female,3,7,Caucasian,Democrat,1,,0,31:33.3
37W3JXSD668OSC22A6CPQ683HFJWYB,fe2fe7f6-dd78-4c6a-bcbe-3126962fa195,4,2426,African-American,28,male,8,0,0,M,violent crime,13,8,6,female,3,7,Caucasian,Democrat,1,-0.5,-2,31:42.1
37W3JXSD668OSC22A6CPQ683HFJWYB,f8068fae-b47b-4e00-a778-ac0f3d98c0ab,4,4606,African-American,30,male,13,0,2,F,property crime,14,9,7,female,3,7,Caucasian,Democrat,1,-1.857142857,-2,31:52.1
37W3JXSD668OSC22A6CPQ683HFJWYB,d749758b-1cfe-4d60-bf56-eb4c0fbe921c,4,607,Caucasian,66,male,1,0,0,F,arrested but not charged,15,2,1,female,3,7,Caucasian,Democrat,0,2.222222222,-1,32:00.9
37W3JXSD668OSC22A6CPQ683HFJWYB,3ca285ae-e3a7-4b45-be1f-572040e825f4,4,7006,African-American,28,female,6,0,0,M,public order crime,16,6,5,female,3,7,Caucasian,Democrat,1,,-1,32:10.3
37W3JXSD668OSC22A6CPQ683HFJWYB,15582e9b-51fb-4b4f-a476-ee79e461728a,4,2326,African-American,24,male,2,0,0,M,violent crime,17,6,5,female,3,7,Caucasian,Democrat,1,0.551724138,-1,32:19.4
37W3JXSD668OSC22A6CPQ683HFJWYB,2d2c8f9c-c5e6-4939-ad73-3a1f61c02a95,4,2817,Caucasian,25,male,7,0,0,F,property crime,18,8,5,female,3,7,Caucasian,Democrat,1,-0.181818182,-3,32:28.2
37W3JXSD668OSC22A6CPQ683HFJWYB,972e6bd3-d8d5-47b7-8853-07f36a3ca64d,4,468,Caucasian,42,male,1,0,0,F,arrested but not charged,19,2,2,female,3,7,Caucasian,Democrat,0,1,0,32:35.6
37W3JXSD668OSC22A6CPQ683HFJWYB,d8a0d9ef-d8cb-4313-98b9-09f4a69a5194,4,3115,African-American,23,male,2,0,0,F,weapons-related crime,20,7,3,female,3,7,Caucasian,Democrat,1,-1.181818182,-4,32:47.0
